surface,rooms,floor,balcony,parking,age,district,price
86,7,13,0,0,65,centre,402151.3974619756
102,4,8,1,0,43,centre,512069.20552000275
22,4,1,1,1,27,centre,198812.78490534017
201,1,10,1,1,77,calme,688051.644308616
225,3,2,1,0,57,centre,795924.0574122807
83,6,14,1,0,1,centre,535470.1191586138
59,6,10,0,0,54,populaire,187867.38350003195
78,7,1,1,0,33,populaire,289346.707056193
202,5,10,1,0,19,populaire,749605.3828148477
81,7,8,1,1,46,centre,445991.99311256735
151,3,3,1,0,25,luxe,674753.9833179537
79,6,1,0,0,0,centre,456847.22419441753
135,5,2,0,0,64,calme,511725.1744548484
94,7,12,1,0,74,calme,440810.3659159412
141,5,3,1,1,14,calme,550986.8541292949
242,4,14,0,1,13,calme,976637.3905077401
126,2,13,1,0,54,centre,540080.774581251
115,4,9,0,0,0,populaire,439628.173114984
110,1,12,1,1,32,centre,486291.32323178765
177,6,5,0,0,69,centre,655847.3236981642
149,5,4,0,0,55,centre,563458.5974527362
81,7,2,1,1,22,centre,489470.08290240064
68,2,9,1,1,53,luxe,419261.1551684169
156,7,7,1,0,2,populaire,616993.2085349517
111,6,7,1,0,45,populaire,404716.35469807795
178,5,6,0,1,5,calme,770637.5626851941
143,5,2,0,1,24,centre,659878.303801377
245,4,13,1,1,16,calme,958019.3823848929
80,2,14,0,0,27,populaire,237753.36715701243
226,2,0,1,0,31,populaire,786111.6398822857
67,6,4,1,0,22,calme,372495.5801929867
172,5,0,1,1,15,populaire,672703.7180412087
183,2,5,0,0,25,populaire,675301.2997114732
155,2,10,1,1,32,luxe,730366.4316256609
220,7,6,0,0,57,centre,883548.7138630725
77,6,14,1,1,47,centre,423808.4520423603
120,4,14,0,0,54,populaire,436870.3107685321
131,7,11,0,1,40,populaire,489083.55438401515
192,7,4,0,1,61,luxe,864829.4009520416
81,3,3,0,1,16,calme,412918.71693236957
58,1,1,1,1,58,luxe,320128.6430898463
243,3,4,0,0,13,luxe,965151.5308087422
77,2,8,0,1,20,calme,361256.32171640027
228,5,3,1,0,62,populaire,854224.7185509618
118,1,13,0,0,45,centre,463597.4900304043
248,1,1,1,1,54,luxe,1049301.3555316927
230,5,12,0,1,61,luxe,988419.8580186935
211,1,14,1,0,38,centre,804028.3477326394
63,5,5,0,0,41,luxe,410158.71834795375
48,1,7,0,0,47,calme,142316.61383926525
78,7,1,0,0,27,centre,443638.3433918028
90,6,8,0,0,5,centre,469327.38640983525
111,6,6,1,0,58,calme,406307.3014247137
28,3,13,0,0,69,calme,180618.991948901
146,7,12,1,1,38,centre,707721.9190024693
239,1,1,1,0,56,calme,856981.4605101757
153,4,10,1,0,53,luxe,734147.6778933927
176,5,4,1,1,59,populaire,556249.8265537603
205,7,4,0,0,16,luxe,910765.0934942443
164,1,6,0,0,39,calme,672272.2398550306
163,6,12,0,1,65,luxe,763389.0578038009
234,6,14,0,0,53,populaire,814784.2080897461
242,5,4,0,0,70,populaire,820067.5462179586
150,4,10,0,1,43,populaire,509045.37635841133
40,1,13,1,1,66,calme,232327.7895554729
83,1,5,1,0,56,calme,296107.52024608146
109,4,13,0,1,35,calme,425141.11658687
55,4,8,0,1,56,populaire,197605.69564532835
248,4,2,0,0,42,calme,939923.1116893484
233,6,2,1,1,43,centre,972355.0547076802
81,5,7,0,1,61,luxe,414547.09553530393
189,7,9,0,0,60,luxe,811032.6543829467
95,4,11,0,0,10,centre,400667.2771110259
189,5,5,1,1,76,calme,741909.9864775557
208,3,11,1,1,32,luxe,947103.0860203699
32,1,9,0,0,65,populaire,71978.12388258983
30,1,2,1,0,22,luxe,248947.75372939018
73,2,1,1,1,48,luxe,357428.7891246416
35,3,12,1,0,19,luxe,298522.7259053015
27,7,1,0,0,14,calme,225774.68636402878
123,4,1,0,1,65,centre,518646.21883231524
78,4,14,1,1,29,luxe,445137.022502509
76,7,4,1,0,3,populaire,327798.80681808945
59,6,14,1,0,63,luxe,413480.18559378764
206,3,11,0,1,64,calme,765979.4633118496
149,4,4,1,0,7,calme,574937.6733787033
113,2,0,1,1,51,populaire,364914.9996054235
241,5,1,0,0,13,luxe,1010564.533193078
223,1,1,1,0,57,luxe,901506.0043658598
157,3,14,1,0,10,populaire,600933.2182233908
63,1,3,0,1,58,centre,258827.22389086385
158,5,6,1,1,23,calme,686380.6013476081
226,3,2,1,0,31,centre,938031.8851811717
99,5,4,1,0,45,centre,547955.1296200439
100,4,10,1,1,27,luxe,540050.7524274095
237,7,8,0,1,15,populaire,902749.1714968344
21,4,4,0,0,41,calme,66091.27746678761
197,7,8,0,1,15,centre,846185.3560765802
159,4,0,1,1,11,centre,738862.8523568412
134,5,8,0,0,75,luxe,541931.1786089453
109,5,13,0,0,61,luxe,533984.0934267833
42,5,4,1,1,33,luxe,355935.3552634884
165,1,7,0,1,37,populaire,517619.88738662965
81,5,4,1,0,46,calme,361792.0048994212
243,4,13,1,1,78,calme,921124.6919313861
132,2,11,1,0,21,luxe,629640.859277482
147,5,5,0,0,79,centre,594963.5374530416
81,2,7,0,1,2,luxe,460589.2889594751
57,7,1,1,0,0,luxe,450174.2867969453
214,4,2,0,0,52,populaire,721121.4407913793
185,5,10,1,0,63,luxe,826538.9027162881
214,1,8,0,0,43,calme,764658.9545875444
241,1,4,0,0,46,luxe,925060.1027027463
80,7,4,0,1,37,calme,339061.3427481457
148,2,8,0,0,62,centre,548902.0635600218
241,6,9,0,0,40,calme,905137.6684626824
192,1,2,1,0,20,calme,729163.7471668612
243,1,13,0,1,44,luxe,1011531.9197427031
175,1,3,0,0,12,calme,642769.0700333982
168,4,6,0,0,65,calme,554988.6796674117
141,1,1,0,0,65,centre,499634.3409336511
129,3,7,0,0,42,calme,458720.1531373664
32,5,4,1,1,61,calme,236359.97595189424
174,7,14,1,1,47,luxe,847203.2228979018
119,1,0,1,0,25,populaire,443467.65251900407
154,6,2,0,1,60,luxe,715310.0853709758
41,6,14,0,1,61,centre,326451.8205845757
93,1,8,1,1,13,luxe,532964.0083939196
200,1,4,1,0,53,calme,730608.9986064846
226,3,7,1,0,40,populaire,848414.1905233633
226,1,0,1,0,59,luxe,885661.8688494824
151,1,13,0,0,8,luxe,686549.5455859771
243,5,6,1,0,43,centre,968245.491829764
42,6,6,0,0,55,calme,291529.50283855206
138,3,7,1,1,2,luxe,698680.2431004231
89,6,2,0,1,58,luxe,496764.2579397525
235,3,0,0,1,72,populaire,807609.5702361579
103,6,10,0,1,12,centre,576469.0052868399
120,1,14,1,1,29,calme,530914.1272817086
103,6,8,0,0,52,luxe,579168.988078162
223,6,0,0,0,79,populaire,764406.3500482107
180,3,10,1,1,50,luxe,818361.1049137885
47,7,5,1,0,41,luxe,336163.0066895232
155,2,8,1,0,25,centre,632979.0127715593
20,3,13,1,0,58,populaire,52097.40744198846
184,3,1,1,0,68,populaire,611697.3222145743
82,3,3,1,0,78,calme,315842.5788347051
41,4,1,0,1,2,luxe,410950.72706554295
89,7,3,0,1,40,populaire,285255.3213193823
144,4,1,1,1,0,luxe,729502.7467917138
168,4,11,1,0,64,luxe,808294.7498243934
115,3,0,0,0,69,calme,362138.1373188046
182,2,10,0,0,74,calme,621859.2881257623
98,3,2,0,0,49,populaire,321990.5968521978
24,1,7,1,1,79,luxe,240097.0187918337
79,2,4,0,0,58,populaire,184992.81373444473
139,4,3,0,1,73,luxe,675916.7601791294
65,6,4,1,1,62,populaire,265832.32358563633
197,6,5,1,1,24,populaire,708661.4980219761
195,7,5,1,1,9,luxe,973111.3817185621
153,5,4,0,0,76,centre,628213.4778306008
236,7,11,1,0,0,calme,972938.9972320802
75,2,10,0,1,13,luxe,445738.6899695843
129,4,11,0,0,20,populaire,438452.26519788994
206,2,5,1,0,57,centre,776716.9025522823
176,2,8,0,0,37,populaire,625908.0230128203
218,6,4,1,1,0,centre,894469.4239992129
123,3,12,1,1,4,luxe,640479.7518286551
96,1,5,1,1,43,calme,396707.02844372287
249,5,3,1,1,64,populaire,899797.011047232
165,4,12,0,1,56,centre,705604.8021299549
21,2,2,1,1,44,centre,145045.91491442983
27,5,12,0,1,59,calme,166401.85942699647
94,2,11,0,0,65,populaire,272198.253593963
244,6,5,1,1,46,luxe,1071047.0858406096
201,1,10,0,0,25,luxe,875874.6322108448
144,6,10,1,1,8,populaire,585805.5002784001
57,5,4,1,0,50,calme,265966.46197568683
195,4,3,1,0,7,calme,776498.9917294814
46,2,4,0,0,4,calme,177810.53885284247
39,1,6,1,0,38,centre,254315.33595917467
159,6,0,1,1,67,centre,695569.2369065258
62,5,13,0,1,39,calme,259987.50825388683
208,6,14,1,1,35,populaire,859204.3534027804
50,2,0,1,1,20,luxe,372328.27594975475
110,2,10,1,1,25,centre,531396.4068401967
243,4,12,1,1,74,calme,900444.9514863881
80,1,0,1,1,55,centre,353726.0185920707
221,3,1,1,1,56,centre,880888.3333920364
214,6,8,0,1,58,calme,881644.4060663802
128,2,12,1,1,6,populaire,468145.12864356197
110,5,4,1,1,41,luxe,620708.3472275033
182,6,13,1,0,12,populaire,693376.2432234461
114,4,8,1,0,78,centre,514608.8206838835
162,4,12,0,0,33,populaire,534430.4911237468
163,2,4,1,0,52,populaire,539212.3125795987
32,2,14,0,0,45,luxe,202860.78552454463
132,2,13,1,1,56,calme,507228.1792930809
54,7,6,1,1,60,calme,271666.634895233
222,3,13,0,0,55,calme,831067.4000451767
206,2,13,0,1,28,populaire,691914.6282323978
168,6,14,1,0,13,populaire,707704.6411341553
201,6,5,1,1,67,luxe,946401.0418610412
222,7,1,1,1,70,calme,858628.3979129461
177,7,2,1,0,12,luxe,806861.3265402807
67,1,4,1,0,16,luxe,358894.18205521704
54,5,3,1,0,28,populaire,214917.618430729
105,2,13,0,1,72,calme,377731.5813368821
185,6,10,1,0,1,centre,859806.8243501409
178,7,5,1,1,61,centre,746807.095659812
225,6,7,1,1,19,populaire,871060.2327976692
171,6,7,0,1,55,populaire,615750.644538664
133,7,2,0,1,51,populaire,472324.2977087953
196,3,3,0,0,24,populaire,655208.1606288081
243,7,0,1,0,61,centre,920022.1398760893
119,7,1,0,0,16,calme,501192.88116014266
179,5,12,1,0,38,luxe,829551.604907825
202,7,8,1,1,9,centre,905874.3278330845
226,4,14,1,0,58,calme,856947.5668295043
205,7,11,1,0,24,populaire,774600.468619685
118,6,9,1,0,27,luxe,572716.3621714285
22,2,9,1,0,75,calme,129894.31448991578
227,6,1,1,1,60,calme,825478.5971569216
216,5,11,0,1,57,luxe,956156.7024641897
104,4,5,0,1,43,calme,468065.5765833103
144,7,13,0,1,22,calme,673915.4820208723
157,3,6,1,0,77,luxe,703480.5081330516
102,1,5,0,1,16,luxe,533235.6414044317
44,7,7,1,0,78,centre,227903.35510244276
87,2,8,0,0,37,populaire,241558.61458917006
80,1,7,0,0,29,populaire,256083.3220782816
48,3,4,1,0,18,calme,222617.57949551742
146,5,7,0,1,31,populaire,528621.4620748232
38,5,9,1,1,19,centre,317747.0866110461
190,3,14,0,0,63,calme,694588.7191481168
213,6,14,0,1,35,populaire,775959.3688707812
93,3,9,0,1,64,populaire,399099.69932387833
80,7,8,1,0,42,calme,368902.21380089456
190,2,13,1,0,25,luxe,874407.243617589
172,4,7,0,1,6,centre,770819.6217043705
39,7,1,0,0,33,calme,202989.3218370743
67,7,1,1,1,35,calme,325788.8880623223
230,7,11,0,0,5,populaire,823025.6076599685
106,1,2,0,0,36,luxe,506343.6788429855
171,1,6,1,0,61,populaire,555566.476876082
158,5,8,0,0,72,calme,550633.4357695295
129,7,7,0,1,59,calme,574554.3993601814
245,6,8,1,1,63,populaire,904242.4440622954
202,5,5,1,1,49,luxe,903602.9564883813
47,2,0,1,1,51,calme,197431.50624077316
216,3,13,1,0,16,centre,884577.3535735196
210,1,11,0,0,59,luxe,822549.8904729965
78,7,3,1,1,76,calme,329832.10883638146
152,2,12,1,1,53,luxe,729698.5851959662
70,5,5,0,1,9,luxe,461153.56611839175
168,5,14,1,1,24,centre,821245.180700627
31,1,11,1,1,17,calme,180479.94125421712
69,5,5,0,0,63,luxe,385922.2122940962
151,6,14,1,1,78,calme,627924.4240797175
132,5,7,1,1,58,calme,561658.0531589631
189,4,14,0,0,26,luxe,845936.7304295012
231,3,0,1,0,57,populaire,755375.3591174115
185,5,12,1,1,60,luxe,837637.4464282275
172,4,10,0,1,78,populaire,596959.9887599729
33,2,1,0,1,70,populaire,59584.124360172085
222,5,1,1,0,42,populaire,854986.2585144184
51,6,12,1,1,79,populaire,189906.49921702448
158,2,5,1,1,10,luxe,765458.0105269225
208,7,13,0,0,4,populaire,801247.7544203345
165,5,13,1,0,57,calme,645164.2371267796
174,1,10,1,0,38,luxe,792308.7604803618
74,4,6,0,0,47,centre,313658.1868549954
201,4,1,1,1,79,populaire,752527.4054978945
229,1,4,1,0,19,luxe,945161.2927583124
139,3,5,1,0,18,populaire,517787.15174403996
234,7,3,0,0,59,calme,882348.5261725079
94,6,0,0,1,25,populaire,363400.3836991291
40,4,2,1,0,78,luxe,310636.3395145071
191,2,13,1,1,24,calme,823881.2888811962
152,6,9,0,0,14,populaire,552604.5752016488
106,4,8,1,1,20,centre,499200.84448351926
188,7,12,0,1,46,populaire,722265.2771578562
78,3,5,0,1,34,populaire,277550.82701425056
108,7,1,0,0,43,calme,432060.7392174678
201,2,8,0,1,5,populaire,726009.2842022362
221,7,3,0,0,74,luxe,910535.4981247529
169,6,10,1,0,22,luxe,780900.8956041073
102,2,12,0,1,38,calme,431168.6737973868
84,1,7,1,0,72,luxe,412574.08898855606
83,5,9,1,1,17,centre,442906.90278477856
90,1,6,1,0,39,populaire,235895.79542416288
23,6,11,0,1,35,calme,177543.47230363052
212,5,10,1,0,27,luxe,1008794.890004316
162,1,2,1,1,63,centre,622999.9540616727
123,5,14,1,0,57,centre,537445.7376601902
223,4,7,0,0,37,calme,823009.3862345204
169,7,3,1,1,78,calme,683080.5058695511
233,2,1,0,0,43,luxe,976715.0690296742
194,5,10,0,0,75,populaire,634331.4868117166
228,4,4,1,1,1,centre,914860.3820486204
112,7,0,1,1,72,centre,494776.1785969503
193,7,12,0,1,34,calme,779752.5461011133
161,3,7,0,1,0,centre,701243.5336089382
197,1,13,1,1,45,calme,791318.5615889532
167,3,7,1,0,59,populaire,533795.4821828788
197,6,2,1,1,62,calme,779159.8567339213
131,4,0,1,0,44,populaire,462355.9843134683
180,3,3,1,0,56,luxe,790118.8419888509
138,3,8,0,0,36,calme,553867.0170778903
78,7,8,0,0,6,luxe,446336.99815615965
62,4,14,0,0,15,populaire,268143.7193843487
226,7,0,0,1,49,centre,911695.413656317
31,2,10,0,1,13,luxe,284804.2511721914
59,5,14,1,1,5,calme,404100.2936745115
137,6,6,0,1,60,calme,578286.0064197924
39,6,5,1,1,20,luxe,347181.60701579
241,1,13,0,1,9,luxe,1026208.2611497389
185,7,6,0,0,31,luxe,880894.306456767
150,5,6,1,1,5,calme,656080.1490284916
175,1,7,0,1,1,luxe,766582.511270023
203,6,7,0,1,38,luxe,969217.301000345
109,5,9,0,1,48,populaire,394133.3047736782
113,3,13,0,1,26,luxe,596410.6860646175
32,2,10,1,0,55,luxe,275775.33916526276
224,3,1,0,0,13,calme,817913.5699844899
85,2,11,0,0,22,calme,396403.73621313315
56,7,11,0,1,50,centre,310155.99378059816
196,4,11,0,1,24,calme,791207.5931590779
249,1,3,0,1,52,calme,879704.518029119
85,1,3,0,0,10,calme,375454.4628540403
55,4,12,0,0,34,calme,279535.3026036019
201,5,14,0,1,54,luxe,892163.8345675585
45,4,10,1,1,57,centre,228965.32183997027
94,7,9,1,0,67,calme,416330.9365588255
219,6,11,1,0,36,luxe,981855.1408528886
127,4,12,0,0,76,calme,426192.568918249
187,2,7,0,1,8,centre,786632.2076245234
62,6,13,1,0,27,populaire,290759.21783753537
169,4,12,1,1,54,populaire,618438.1609600399
167,1,12,1,1,45,centre,673577.8795136228
27,3,2,1,1,79,luxe,275686.0887579685
48,2,11,0,0,69,luxe,345763.7037065337
59,7,12,1,0,26,centre,336104.35548136104
237,2,14,0,0,9,populaire,879403.3398274228
177,5,12,1,0,22,calme,739339.1209654992
228,3,11,0,1,20,populaire,811708.5967887982
147,2,2,0,1,44,calme,548143.1204299493
103,4,12,0,1,2,centre,517497.30030302604
135,2,1,0,1,58,centre,568009.3959357818
202,2,0,1,0,42,centre,766684.0419249462
163,2,7,0,1,6,populaire,543566.7796462177
193,5,13,0,0,26,centre,799099.8933744001
81,2,8,1,1,61,populaire,301595.5444799609
26,2,8,1,0,41,luxe,286606.63423632784
227,5,10,1,1,3,calme,924142.2552236132
64,6,7,1,1,61,calme,326292.19063018734
206,3,4,0,0,7,calme,828163.2047686926
203,7,0,1,1,16,centre,899102.122758034
195,6,8,0,0,4,calme,856457.4268604743
174,1,5,1,1,62,centre,723790.4938694716
200,5,11,0,0,8,populaire,731075.5959629655
234,5,14,1,0,7,centre,982013.7891591795
107,2,6,1,0,6,calme,506418.45412894955
92,2,7,1,0,36,centre,379852.97652403475
182,7,12,1,1,54,centre,789961.7298302058
198,1,4,0,0,66,populaire,682083.3527952743
231,2,5,1,0,7,centre,987427.3425240682
56,4,11,0,0,68,calme,238829.95086205605
228,2,12,0,0,4,centre,868003.5812366968
242,2,6,1,1,16,luxe,1037281.7777336173
138,4,6,1,0,57,centre,594689.6530582412
76,1,1,0,1,62,luxe,362227.03137672506
27,4,13,0,1,26,calme,264850.6379712681
226,5,10,0,0,75,luxe,928940.691216845
114,4,11,0,0,67,luxe,583899.123124675
136,3,13,0,0,27,luxe,651384.1961645018
241,5,0,1,0,57,luxe,1010825.878867847
129,2,7,1,1,49,luxe,621439.7582734374
39,7,4,0,1,66,centre,231615.54200502107
143,5,9,1,0,30,populaire,521477.03338696825
72,1,14,0,0,11,luxe,450021.16313820635
138,1,1,1,1,54,calme,509653.15600183595
31,4,2,0,1,3,calme,196294.82065905642
196,5,5,1,0,41,centre,818414.4296701434
36,2,9,1,0,53,populaire,151885.164822723
83,1,5,0,0,21,populaire,320935.26870054274
61,6,7,1,0,0,luxe,422651.8962794882
113,2,4,0,0,47,calme,393195.82781668496
176,6,4,0,0,42,calme,720916.4081013228
166,3,6,1,1,19,centre,704174.6350335572
30,6,9,0,1,17,luxe,328880.4249805877
117,1,12,1,1,69,calme,409061.5891398176
197,4,13,1,1,48,luxe,914027.6514990414
90,3,14,0,0,75,populaire,277102.78959599475
127,5,4,1,0,16,luxe,683354.7714495527
77,2,14,0,1,52,luxe,459626.1511655868
53,1,8,0,0,21,centre,302077.0995756044
39,3,5,1,0,9,centre,294437.8628066932
69,3,6,0,0,23,populaire,228899.0726007264
121,1,11,1,1,11,populaire,459095.75795498
235,5,7,1,1,3,luxe,1074634.2894656707
157,5,12,0,1,41,calme,645730.9694935435
179,4,4,1,1,4,luxe,876118.1024188851
71,7,13,0,1,25,populaire,305660.3588263837
34,6,10,0,1,58,centre,250455.2837900974
248,5,3,0,1,61,centre,945692.6714473946
103,4,14,0,0,79,populaire,337111.57090699
150,6,11,1,1,4,luxe,799008.3508688293
56,3,14,0,0,25,calme,233656.4291871941
145,1,7,0,0,5,centre,617122.8574432197
59,5,11,0,1,23,luxe,466454.66404510505
91,4,9,1,0,52,calme,411492.15709757624
59,3,8,1,0,6,populaire,206120.97567499612
75,5,0,0,1,9,luxe,435579.481581174
170,2,2,1,0,38,calme,651765.5463905502
123,7,11,1,1,77,luxe,635062.6292128728
158,3,3,0,0,27,centre,637452.2132820628
129,5,12,0,0,41,populaire,389793.6240576993
211,3,6,1,0,61,centre,783705.9910892533
155,1,5,1,0,51,centre,645222.4062031952
112,1,9,1,1,21,luxe,596632.8286409902
113,7,9,0,1,56,populaire,487128.18060791586
75,1,10,1,1,10,luxe,493528.2777171331
79,6,0,1,0,13,calme,388393.2174949226
157,2,3,1,0,30,populaire,493456.93562952033
58,1,5,1,0,3,centre,325062.8816525477
47,2,2,0,0,21,centre,244797.9258131157
68,1,14,0,1,63,centre,279211.98725936224
183,6,1,0,0,76,luxe,815404.2509077744
144,3,1,1,1,78,luxe,644858.4800886974
32,5,9,0,0,60,luxe,282477.70928397024
243,5,11,1,0,5,populaire,887677.8032243
55,1,11,1,1,78,populaire,172359.06856162893
120,5,3,0,1,67,populaire,404155.2334509939
45,1,12,1,1,5,populaire,269985.82514367404
105,1,0,1,1,65,calme,370949.7736180174
23,7,14,1,0,35,centre,217596.9501388328
242,4,9,0,1,14,luxe,1068671.779744351
101,4,1,0,1,75,luxe,483675.9686544868
211,7,12,0,0,39,calme,840657.9834402722
185,4,9,0,0,40,centre,794768.4323182702
146,2,14,0,0,6,centre,603712.269191511
107,4,1,0,0,21,calme,438891.8858070709
146,1,3,0,1,71,populaire,437241.3442034375
139,6,3,0,1,10,centre,622509.6019360871
234,6,0,0,0,1,populaire,853871.0922056958
41,3,6,0,1,29,calme,216814.55348296856
149,4,6,1,1,67,luxe,744906.7122296717
50,6,9,0,0,52,luxe,335297.24804970017
138,4,10,1,1,20,luxe,700574.6052705931
30,3,9,1,1,24,luxe,258175.20789379088
239,6,9,0,0,72,centre,936158.3911084023
65,1,0,0,1,71,populaire,170156.6064982367
115,2,10,1,1,4,luxe,641347.6467355471
209,7,7,0,0,65,luxe,907738.326243622
216,7,9,0,1,48,luxe,911636.7962250503
211,7,13,1,0,7,calme,934562.7847412664
249,4,13,0,0,78,centre,948567.8487946927
29,6,6,0,0,26,calme,198626.58604376664
187,6,6,1,0,1,populaire,773303.51280162
147,3,10,1,0,27,luxe,687854.098852603
171,1,5,1,0,10,centre,661955.2620855432
118,5,11,0,1,45,centre,507357.1173419245
191,6,3,1,0,20,centre,808515.254983809
131,2,10,0,1,41,calme,514080.4671365646
79,3,7,0,0,31,calme,378282.61425608577
209,6,1,0,0,31,calme,814197.9685178411
106,6,6,1,0,70,calme,384365.35929931706
164,3,2,0,1,21,populaire,566566.1619283076
84,3,13,0,1,77,luxe,425147.3578980722
242,4,2,1,0,76,luxe,972024.2227720075
242,6,13,1,1,20,calme,966980.3928089958
76,5,6,0,0,21,calme,310469.77487610315
202,2,11,1,0,33,calme,775473.9683524435
125,1,2,0,1,9,populaire,428749.1421873383
200,1,14,0,0,64,populaire,616160.206297316
203,5,14,0,0,64,centre,852625.9321493475
245,3,4,1,1,66,luxe,1012579.1767348612
28,3,7,1,0,42,calme,214704.5810428827
41,3,13,0,0,40,centre,273297.54044227075
160,6,12,0,1,12,luxe,788164.6269025
108,3,3,0,1,3,centre,566381.6264557058
195,3,6,0,0,22,populaire,715666.671873662
37,6,6,1,0,69,populaire,110181.80418369357
134,6,1,1,1,33,centre,603553.4512426045
223,5,13,1,1,40,centre,940463.3939600514
187,4,7,1,0,17,luxe,850048.1668570132
164,6,9,1,1,32,calme,725938.6196119321
162,2,11,0,1,24,luxe,766779.4629031938
125,3,9,1,1,51,luxe,650975.2713440688
34,4,14,0,0,16,populaire,170016.87961890802
226,1,13,0,0,50,populaire,736618.7018513456
82,5,8,1,0,2,centre,397555.967496642
186,4,5,1,0,54,populaire,620111.8304733641
32,6,13,0,0,55,luxe,356375.5912269139
100,3,4,0,1,34,centre,483394.3830829776
51,3,0,0,1,67,centre,245076.29672172072
156,3,0,1,1,58,populaire,574696.8361671995
59,4,8,1,0,58,calme,260491.5963004568
167,3,13,1,0,12,populaire,626907.37229761
237,6,3,1,1,61,centre,961025.8905554354
238,4,0,0,1,46,centre,914671.6641597969
232,3,10,1,1,75,calme,835334.5806030699
101,1,9,0,1,2,luxe,562615.13568552
96,1,11,1,0,20,centre,443633.3542387779
227,2,2,1,0,64,calme,802375.1167972815
220,3,5,1,1,17,luxe,994075.5442974588
210,3,13,0,0,12,populaire,747684.0039206535
95,4,10,0,0,70,calme,386152.87479176593
191,4,12,1,0,76,luxe,785325.6048114608
57,7,12,0,0,44,centre,291233.5785031221
230,3,10,0,1,61,centre,854407.2729536649
207,2,7,1,1,29,calme,804845.015801907
90,3,12,1,0,74,populaire,249665.67380054394
246,6,9,0,1,13,calme,1038245.2018215975
67,4,1,1,0,52,centre,370621.80913956335
37,3,7,0,1,9,luxe,346383.15963354724
163,4,13,0,1,71,populaire,593315.7587874297
202,3,12,1,1,30,luxe,890450.624231779
58,5,0,0,1,5,calme,342765.5846152352
215,4,10,1,1,18,calme,860348.1325357561
206,2,1,0,1,11,luxe,900493.1213341687
108,5,7,0,1,63,luxe,543167.0986853682
243,6,6,0,0,54,luxe,997129.823399341
81,3,4,0,1,66,calme,332996.35302953474
160,7,14,0,0,8,luxe,783772.3323883453
128,6,12,0,1,5,centre,619105.2113104551
100,4,9,1,1,0,luxe,524922.3180540816
248,5,1,0,1,41,centre,990247.3647810919
153,6,8,0,0,54,centre,634414.4797839867
230,2,4,0,0,48,luxe,906824.7908931024
